full_text,category,user_id_str,username,created_at,tokenized,stemmed,tweet_english,klasifikasi
kalau gambaran kecil nya studi independen semacam booth camp jadi pembelajaran nya lewat zoom kebanyakan mitra zoom nya malam hari assignment project gitu,Pengalaman Keseluruhan,9.36E+17,damnfcksht,Mon Mar 11 15:20:25 +0000 2024,"['kalau', 'gambaran', 'kecil', 'nya', 'studi', 'independen', 'semacam', 'booth', 'camp', 'jadi', 'pembelajaran', 'nya', 'lewat', 'zoom', 'kebanyakan', 'mitra', 'zoom', 'nya', 'malam', 'hari', 'assignment', 'project', 'gitu']",kalau gambar kecil nya studi independen macam booth camp jadi ajar nya lewat zoom banyak mitra zoom nya malam hari assignment project gitu,If the little picture is an independent study such as a booth camp so the learning through zoom is mostly zoom partners at night the assignment project,Positif
kalau udah kerja ambil studi independen,Proses Belajar Mengajar,9.36E+17,damnfcksht,Mon Mar 11 14:31:31 +0000 2024,"['kalau', 'udah', 'kerja', 'ambil', 'studi', 'independen']",kalau udah kerja ambil studi independen,"If you've been working, take an independent study",Netral
sejauh perlawanan mbkm normalitas baru antusiasme magang ikut pertukaran studi independen lebih besar menjadi fungsionaris bem tak kebagian cari sampingan jadi massa bayaran d,Pengalaman Keseluruhan,1682188555,ChrisWibisana,Mon Mar 11 05:37:19 +0000 2024,"['sejauh', 'perlawanan', 'mbkm', 'normalitas', 'baru', 'antusiasme', 'magang', 'ikut', 'pertukaran', 'studi', 'independen', 'lebih', 'besar', 'menjadi', 'fungsionaris', 'bem', 'tak', 'kebagian', 'cari', 'sampingan', 'jadi', 'massa', 'bayaran', 'd']",jauh lawan mbkm normalitas baru antusiasme magang ikut tukar studi independen lebih besar jadi fungsionaris bem tak bagi cari samping jadi massa bayar d,"As far as the resistance of the new MBKM normality, the enthusiasm of the internship participated in an independent study of an independent study to become a BEM functionary does not get a side looking for a paid mass.",Positif
studi independen kampus merdeka zenius data analyst magang bersertifikat kampus merdeka yayasan hasnur centre junior researcher seleksi tingkat universitas pkmpm seleksi gemastik kti finalis lkti matematika,Pengalaman Keseluruhan,502580387,Himakom_unlam,Mon Mar 11 02:51:31 +0000 2024,"['studi', 'independen', 'kampus', 'merdeka', 'zenius', 'data', 'analyst', 'magang', 'bersertifikat', 'kampus', 'merdeka', 'yayasan', 'hasnur', 'centre', 'junior', 'researcher', 'seleksi', 'tingkat', 'universitas', 'pkmpm', 'seleksi', 'gemastik', 'kti', 'finalis', 'lkti', 'matematika']",studi independen kampus merdeka zenius data analyst magang sertifikat kampus merdeka yayasan hasnur centre junior researcher seleksi tingkat universitas pkmpm seleksi gemastik kti final lkti matematika,Independent Study of Merdeka Campus Zenius Data Analyst Internship Certified Campus Merdeka Foundation Hasnur Center Junior Researching Selection University Level PKMPM Gemastik Selection KTI LKTI Mathematics Finalists,Negatif
ges kalau kegiatan studi independen termasuk funding bukan iisma,Proses Belajar Mengajar,1.50E+18,IISMAfess,Sun Mar 10 04:40:40 +0000 2024,"['ges', 'kalau', 'kegiatan', 'studi', 'independen', 'termasuk', 'funding', 'bukan', 'iisma']",ges kalau giat studi independen masuk funding bukan iisma,GES if independent study activities include funding instead of iisma,Netral
halo kakak unej mau tanya sebenernya studi independen sama magang msib sama jujur bingung bedainnya gimana sama tanya kakak pernah ikut msib sesusah kasih wejangan dong buat sender masi semester hehe terimakasii,Proses Belajar Mengajar,1.28E+18,MenfessUnej,Sat Mar 09 04:37:27 +0000 2024,"['halo', 'kakak', 'unej', 'mau', 'tanya', 'sebenernya', 'studi', 'independen', 'sama', 'magang', 'msib', 'sama', 'jujur', 'bingung', 'bedainnya', 'gimana', 'sama', 'tanya', 'kakak', 'pernah', 'ikut', 'msib', 'sesusah', 'kasih', 'wejangan', 'dong', 'buat', 'sender', 'masi', 'semester', 'hehe', 'terimakasii']",halo kakak unej mau tanya sebenernya studi independen sama magang msib sama jujur bingung bedainnya gimana sama tanya kakak pernah ikut msib susah kasih wejang dong buat sender mas semester hehe terimakasii,"Hello Unej's sister want to ask actually an independent study with Msib's internship and honestly confused about the difference between how to ask you ever participated in the msib bother to give the lecture for the semester, hehe, hehe is thankful",Negatif
gak berasa greaters studi independen mau memasuki minggu keempat aja nih jangan lupa buat save jadwalnya,Administrasi,1.11E+18,id_greatedu,Sat Mar 09 02:29:06 +0000 2024,"['gak', 'berasa', 'greaters', 'studi', 'independen', 'mau', 'memasuki', 'minggu', 'keempat', 'aja', 'nih', 'jangan', 'lupa', 'buat', 'save', 'jadwalnya']",gak asa greaters studi independen mau pasuk minggu empat aja nih jangan lupa buat save jadwal,"I don't feel that Greaters is independent study, just want to enter the fourth week, don't forget to save the schedule",Netral
pake pengalaman organisasi studi independen volunteer online course dulu sebelumnya,Pengalaman Keseluruhan,1.28E+18,keetahui,Fri Mar 08 23:59:19 +0000 2024,"['pake', 'pengalaman', 'organisasi', 'studi', 'independen', 'volunteer', 'online', 'course', 'dulu', 'sebelumnya']",pake alam organisasi studi independen volunteer online course dulu belum,Use the experience of an independent study of online volunteer studies beforehand,Netral
halo ka mohon maaf izin meluruskan twit pengalaman pribadi mbkm memengaruhi studi lanjut s maksud mbkm studi independen risetpenelitian skripsi ambil lebih mudah riset,Pengalaman Keseluruhan,2413304222,fardanayy,Fri Mar 08 16:35:37 +0000 2024,"['halo', 'ka', 'mohon', 'maaf', 'izin', 'meluruskan', 'twit', 'pengalaman', 'pribadi', 'mbkm', 'memengaruhi', 'studi', 'lanjut', 's', 'maksud', 'mbkm', 'studi', 'independen', 'risetpenelitian', 'skripsi', 'ambil', 'lebih', 'mudah', 'riset']",halo ka mohon maaf izin lurus twit alam pribadi mbkm pengaruh studi lanjut s maksud mbkm studi independen risetpenelitian skripsi ambil lebih mudah riset,"hello, sorry for permission to straighten out the MBKM personal experience influence the further study.",Negatif
dips adakah kalian ikut studi independen bangkit academy kalau mutualan bwt capstone,Proses Belajar Mengajar,1.18E+18,undipmenfess,Fri Mar 08 11:20:04 +0000 2024,"['dips', 'adakah', 'kalian', 'ikut', 'studi', 'independen', 'bangkit', 'academy', 'kalau', 'mutualan', 'bwt', 'capstone']",dips ada kalian ikut studi independen bangkit academy kalau mutualan bwt capstone,"DIPS, are you guys in an independent study of Rise Academy if the quality of BWT Capstone",Netral
sender semester lg merasa paling sepi banget allah sender studi independen kerjaanya ngerjain course doang need someone to talkk plsss braw,Pengalaman Keseluruhan,2970636770,ub_mfs,Thu Mar 07 16:02:46 +0000 2024,"['sender', 'semester', 'lg', 'merasa', 'paling', 'sepi', 'banget', 'allah', 'sender', 'studi', 'independen', 'kerjaanya', 'ngerjain', 'course', 'doang', 'need', 'someone', 'to', 'talkk', 'plsss', 'braw']",sender semester lg rasa paling sepi banget allah sender studi independen kerjaanya ngerjain course doang need someone to talkk plsss braw,Semester LG feels the most quiet of God Sender Independent Study His work works on course need someone to talkk plsss braw,Positif
terkhusus magang studi independen masalah sebelumnya mbkm terkhusus gap skill mahasiswa industri lewat mbkm diatas berusaha menghilangkan maslaah,Pengalaman Keseluruhan,1.67E+18,__airu___,Thu Mar 07 08:31:54 +0000 2024,"['terkhusus', 'magang', 'studi', 'independen', 'masalah', 'sebelumnya', 'mbkm', 'terkhusus', 'gap', 'skill', 'mahasiswa', 'industri', 'lewat', 'mbkm', 'diatas', 'berusaha', 'menghilangkan', 'maslaah']",khusus magang studi independen masalah belum mbkm khusus gap skill mahasiswa industri lewat mbkm atas usaha hilang maslaah,"Especially the internship of Independent Study of the previous problem MBKM, especially the skill of industrial students through the MBKM, tried to eliminate Maslaah",Negatif
kalau membredel kemampuan berpikir kritis emang kuliah semester sebelumnya cukup melatih kemampuan berpikir kritis mbkm gak cuma magang studi independen pengabdian masyarakat projek independen pertuakaran pelajar,Proses Belajar Mengajar,1.67E+18,__airu___,Thu Mar 07 08:31:54 +0000 2024,"['kalau', 'membredel', 'kemampuan', 'berpikir', 'kritis', 'emang', 'kuliah', 'semester', 'sebelumnya', 'cukup', 'melatih', 'kemampuan', 'berpikir', 'kritis', 'mbkm', 'gak', 'cuma', 'magang', 'studi', 'independen', 'pengabdian', 'masyarakat', 'projek', 'independen', 'pertuakaran', 'pelajar']",kalau bredel mampu pikir kritis emang kuliah semester belum cukup latih mampu pikir kritis mbkm gak cuma magang studi independen abdi masyarakat projek independen pertuakaran ajar,"If you disburse the ability to think critically, it is enough to study the previous semester of MBKM's critical thinking skills not just an independent study of community service independent projects",Negatif
mbkm gak cuma magang sama studi independen pengabdian iisma riset lagipula mbkm gak wajib cuma opsi terus mbkm banyak peminatnya emang mbkm lebih beneficial dimata mahasiswa dibanding kelas biasa realita kehidupan,Proses Belajar Mengajar,1.69E+18,_kurohikari,Thu Mar 07 04:12:00 +0000 2024,"['mbkm', 'gak', 'cuma', 'magang', 'sama', 'studi', 'independen', 'pengabdian', 'iisma', 'riset', 'lagipula', 'mbkm', 'gak', 'wajib', 'cuma', 'opsi', 'terus', 'mbkm', 'banyak', 'peminatnya', 'emang', 'mbkm', 'lebih', 'beneficial', 'dimata', 'mahasiswa', 'dibanding', 'kelas', 'biasa', 'realita', 'kehidupan']",mbkm gak cuma magang sama studi independen abdi iisma riset lagipula mbkm gak wajib cuma opsi terus mbkm banyak minat emang mbkm lebih beneficial mata mahasiswa banding kelas biasa realita hidup,"MBKM is not just an internship with an independent study of the service of iisma research anyway mbkm is not mandatory, only the option continues to be MBKM.",Netral
its me semester ikut studi independen gak ketemu siapasiapa ambil keputusan semarang alhasil kos sendirian aja mau kemanamana sendirian gatau sama siapa kawankawan mbkm masingmasing jauhjauh rumahnya sendirisendiri ehehe,Pengalaman Keseluruhan,1.10E+18,lolipopmateng,Wed Mar 06 23:56:24 +0000 2024,"['its', 'me', 'semester', 'ikut', 'studi', 'independen', 'gak', 'ketemu', 'siapasiapa', 'ambil', 'keputusan', 'semarang', 'alhasil', 'kos', 'sendirian', 'aja', 'mau', 'kemanamana', 'sendirian', 'gatau', 'sama', 'siapa', 'kawankawan', 'mbkm', 'masingmasing', 'jauhjauh', 'rumahnya', 'sendirisendiri', 'ehehe']",its me semester ikut studi independen gak ketemu siapasiapa ambil putus semarang alhasil kos sendiri aja mau kemanamana sendiri gatau sama siapa kawankawan mbkm masingmasing jauhjauh rumah sendirisendiri ehehe,"its semester of participating in an independent study, not met, who is ready to take the decision of Semarang, as a result, boarding alone, I want to be alone, I don't know who the MBKM friends are far away",Positif
kalo dah pinter mending magang kalo merasa bego ikut studi independen biar pinter kyak aku ikut studi independen baru magang,Pengalaman Keseluruhan,1.53E+18,anya_forgett,Wed Mar 06 18:50:04 +0000 2024,"['kalo', 'dah', 'pinter', 'mending', 'magang', 'kalo', 'merasa', 'bego', 'ikut', 'studi', 'independen', 'biar', 'pinter', 'kyak', 'aku', 'ikut', 'studi', 'independen', 'baru', 'magang']",kalo dah pinter mending magang kalo rasa bego ikut studi independen biar pinter kyak aku ikut studi independen baru magang,"if it's good, it's better if you feel stupid to take an independent study so that I will be good",Positif
ness adakah kalian ikut studi independen bangkit kalau mutualan bwt capstone,Proses Belajar Mengajar,1.19E+18,unnesmenfess,Wed Mar 06 17:30:42 +0000 2024,"['ness', 'adakah', 'kalian', 'ikut', 'studi', 'independen', 'bangkit', 'kalau', 'mutualan', 'bwt', 'capstone']",ness ada kalian ikut studi independen bangkit kalau mutualan bwt capstone,Ness Are you taking part in an independent study of rising if the quality of BWT Capstone,Netral
lebih minat studi independen sayang aja ga lolos,Pengalaman Keseluruhan,1.42E+18,farh6666n,Wed Mar 06 16:43:19 +0000 2024,"['lebih', 'minat', 'studi', 'independen', 'sayang', 'aja', 'ga', 'lolos']",lebih minat studi independen sayang aja ga lolos,"more interest in independent studies, unfortunately, it doesn't pass",Netral
hii tau riser indrpenden ky gimana yaa krn so far aku tau cuma studi independen terimakasihh sebelumnya,Proses Belajar Mengajar,8.73E+17,s4turnois,Thu Feb 29 08:02:23 +0000 2024,"['hii', 'tau', 'riser', 'indrpenden', 'ky', 'gimana', 'yaa', 'krn', 'so', 'far', 'aku', 'tau', 'cuma', 'studi', 'independen', 'terimakasihh', 'sebelumnya']",hii tau riser indrpenden ky gimana yaa krn so far aku tau cuma studi independen terimakasihh belum,hii know the riser indrpenden ky how do you do it because so far I know it's just an independent study thank you beforehand,Positif
mahasiswa pelajar sma magang studi independen pdin jogjakarta,Administrasi,1.73E+18,radar_malioboro,Thu Feb 29 02:55:57 +0000 2024,"['mahasiswa', 'pelajar', 'sma', 'magang', 'studi', 'independen', 'pdin', 'jogjakarta']",mahasiswa ajar sma magang studi independen pdin jogjakarta,High School Student Internship Independent Study PDIN Yogyakarta,Positif
teman sedang menjalankan program inkubasi akselerasi kampus menjadi pelaksana program studi independen kewirausahaan kalau berkenan via dm,Pengalaman Keseluruhan,1.39E+18,intisari_kulik,Wed Feb 28 23:10:32 +0000 2024,"['teman', 'sedang', 'menjalankan', 'program', 'inkubasi', 'akselerasi', 'kampus', 'menjadi', 'pelaksana', 'program', 'studi', 'independen', 'kewirausahaan', 'kalau', 'berkenan', 'via', 'dm']",teman sedang jalan program inkubasi akselerasi kampus jadi laksana program studi independen kewirausahaan kalau kenan via dm,Friends are running a campus acceleration incubation program to be an implementing entrepreneurial independent study program if you wish via DM,Netral
menurutku susah sih nder aku waktu daftar dibatasin jumlah mitranya magang lolos tahap cuma mitra studi independen lulus mitra,Pengalaman Keseluruhan,1.66E+18,frhhpf,Wed Feb 28 16:58:03 +0000 2024,"['menurutku', 'susah', 'sih', 'nder', 'aku', 'waktu', 'daftar', 'dibatasin', 'jumlah', 'mitranya', 'magang', 'lolos', 'tahap', 'cuma', 'mitra', 'studi', 'independen', 'lulus', 'mitra']",turut susah sih nder aku waktu daftar dibatasin jumlah mitra magang lolos tahap cuma mitra studi independen lulus mitra,"I think it's hard, I will be limited when I registered the number of partners, the internship passed the stage, only an independent study partner passed the partner",Negatif
studi independen,Administrasi,1.72E+18,nasvtc,Wed Feb 28 12:58:57 +0000 2024,"['studi', 'independen']",studi independen,Independent study,Netral
semoga kuat smt kuliah disambi studi independen msib,Proses Belajar Mengajar,1.14E+18,satnitevibe,Wed Feb 28 11:00:34 +0000 2024,"['semoga', 'kuat', 'smt', 'kuliah', 'disambi', 'studi', 'independen', 'msib']",moga kuat smt kuliah sambi studi independen msib,I hope the SMT will be strong in the MSIB independent study,Positif
studi independen apa pengangguran gw nganggur parah hahahahaha,Pengalaman Keseluruhan,7.38E+17,keeydoo,Wed Feb 28 09:40:40 +0000 2024,"['studi', 'independen', 'apa', 'pengangguran', 'gw', 'nganggur', 'parah', 'hahahahaha']",studi independen apa anggur gw nganggur parah hahahahaha,Independent Study What Unemployment is Unemployed HAHAHAHAHA,Positif
 kakak aku mau tanya studi independen online sifatnya jadi belajar aja thank youu,proses belajar mengajar,1.05E+18,collegemenfess,Wed Feb 28 04:28:00 +0000 2024,"['kakak', 'aku', 'mau', 'tanya', 'studi', 'independen', 'online', 'sifatnya', 'jadi', 'belajar', 'aja', 'thank', 'youu']",kakak aku mau tanya studi independen online sifat jadi ajar aja thank youu,"I want to ask an independent online study, so I just learn you, thank you",Netral
padahal mahasiswa dapet project tempat magang or studi independen larinya dosen tanya az terkait projectnya dosen dapet sertifikat,proses belajar mengajar,2692315525,7wijaya09,Tue Feb 27 14:12:21 +0000 2024,"['padahal', 'mahasiswa', 'dapet', 'project', 'tempat', 'magang', 'or', 'studi', 'independen', 'larinya', 'dosen', 'tanya', 'az', 'terkait', 'projectnya', 'dosen', 'dapet', 'sertifikat']",padahal mahasiswa dapet project tempat magang or studi independen lari dosen tanya az kait projectnya dosen dapet sertifikat,even though students get a project where the internship or independent study lecturer asked AZ related to the project lecturer got a certificate,Netral
